subject_id,code_id,anchor_index,anchor_seconds,amplitude_mad,interval_jitter_fraction,local_mad_uv,injection_samples,maximum_matched_score,detected_start_seconds,detected_time_scale,engineering_check_only
01,sync8_c0,11,45513.0,6.0,0.25,22.298706764998148,712,0.946335822774931,45513.05,1.1,True
01,sync8_c0,12,45591.0,6.0,0.25,21.205526773103717,741,0.8786239445163201,45591.05,1.1,True
01,sync8_c0,13,45824.0,6.0,0.25,18.641462470721308,705,0.8731904383515013,45824.05,1.1,True
01,sync8_c0,14,45973.0,6.0,0.25,21.258643630951962,613,0.8136134116218279,45973.0,0.9,True
01,sync8_c0,15,46281.0,6.0,0.25,27.922284950166784,601,0.7916364799612011,46280.8,0.9,True
01,sync8_c0,16,46643.0,6.0,0.25,22.37688423662151,727,0.9397366832051475,46643.15,1.1,True
01,sync8_c0,17,50145.0,6.0,0.25,8.67058475559825,624,0.7506073997566624,50145.0,0.9,True
01,sync8_c0,18,50592.0,6.0,0.25,22.42259321489518,674,0.8943723710939144,50591.9,1.1,True
01,sync8_c0,19,50835.0,6.0,0.25,21.519361293428123,613,0.8854133370810356,50834.95,0.9,True
01,sync8_c1,0,28841.0,2.0,0.05,14.260936558586339,600,0.66044951071472,28840.95,0.9,True
01,sync8_c1,1,29879.0,2.0,0.05,30.613378526219275,627,0.8241010210990012,29878.85,1.0,True
01,sync8_c1,2,30083.0,2.0,0.05,38.548044220949905,651,0.7332945673242732,30083.0,1.0,True
01,sync8_c1,3,30170.0,2.0,0.05,35.999017376975004,721,0.9147866959092736,30170.1,1.1,True
01,sync8_c1,4,30307.0,2.0,0.05,23.87356988358969,709,0.8376717654684551,30307.05,1.1,True
01,sync8_c1,5,38647.0,2.0,0.05,9.111289813631412,616,0.840723947976185,38647.0,0.9,True
01,sync8_c1,6,38997.0,2.0,0.05,23.861930708000354,711,0.8457809466873938,38997.1,1.1,True
01,sync8_c1,7,39279.0,2.0,0.05,18.88070752531031,627,0.8614980462568504,39278.85,1.0,True
01,sync8_c1,8,39518.0,2.0,0.05,30.6181671890483,671,0.9186086536910347,39518.1,1.0,True
01,sync8_c1,9,45223.0,2.0,0.05,13.366509375012997,668,0.8633723226829662,45223.05,1.0,True
01,sync8_c1,10,45339.0,2.0,0.05,14.466915907942807,626,0.0,,,True
01,sync8_c1,11,45513.0,2.0,0.05,22.298706764998148,722,0.918636513568919,45513.1,1.1,True
01,sync8_c1,12,45591.0,2.0,0.05,21.205526773103717,749,0.0,,,True
01,sync8_c1,13,45824.0,2.0,0.05,18.641462470721308,604,0.7619167355574609,45823.95,0.9,True
01,sync8_c1,14,45973.0,2.0,0.05,21.258643630951962,621,0.718011535059047,45973.05,0.9,True
01,sync8_c1,15,46281.0,2.0,0.05,27.922284950166784,745,0.8654796095272712,46280.9,1.2,True
01,sync8_c1,16,46643.0,2.0,0.05,22.37688423662151,637,0.9023484534640034,46642.9,1.0,True
01,sync8_c1,17,50145.0,2.0,0.05,8.67058475559825,597,0.0,,,True
01,sync8_c1,18,50592.0,2.0,0.05,22.42259321489518,727,0.8751580778381156,50592.15,1.1,True
01,sync8_c1,19,50835.0,2.0,0.05,21.519361293428123,725,0.9600857730352459,50835.15,1.1,True
01,sync8_c1,0,28841.0,4.0,0.05,14.260936558586339,650,0.780330937746767,28840.95,1.0,True
01,sync8_c1,1,29879.0,4.0,0.05,30.613378526219275,588,0.9380007546010009,29878.9,0.9,True
01,sync8_c1,2,30083.0,4.0,0.05,38.548044220949905,655,0.921193084829279,30083.0,1.0,True
01,sync8_c1,3,30170.0,4.0,0.05,35.999017376975004,682,0.9273025245842692,30169.9,1.1,True
01,sync8_c1,4,30307.0,4.0,0.05,23.87356988358969,647,0.9363546958448576,30306.95,1.0,True
01,sync8_c1,5,38647.0,4.0,0.05,9.111289813631412,737,0.8626194096702476,38647.2,1.1,True
01,sync8_c1,6,38997.0,4.0,0.05,23.861930708000354,631,0.8700201616411031,38996.85,1.0,True
01,sync8_c1,7,39279.0,4.0,0.05,18.88070752531031,632,0.9129050708084473,39278.85,1.0,True
01,sync8_c1,8,39518.0,4.0,0.05,30.6181671890483,619,0.907904468126701,39518.05,0.9,True
01,sync8_c1,9,45223.0,4.0,0.05,13.366509375012997,727,0.9374807287128428,45223.1,1.1,True
01,sync8_c1,10,45339.0,4.0,0.05,14.466915907942807,716,0.9286022494405346,45339.05,1.1,True
01,sync8_c1,11,45513.0,4.0,0.05,22.298706764998148,609,0.9308764279422783,45513.0,0.9,True
01,sync8_c1,12,45591.0,4.0,0.05,21.205526773103717,632,0.8585151804117024,45590.9,1.0,True
01,sync8_c1,13,45824.0,4.0,0.05,18.641462470721308,627,0.8409259237487178,45823.9,1.0,True
01,sync8_c1,14,45973.0,4.0,0.05,21.258643630951962,730,0.910265739121563,45973.1,1.1,True
01,sync8_c1,15,46281.0,4.0,0.05,27.922284950166784,637,0.9631139141295744,46280.9,1.0,True
01,sync8_c1,16,46643.0,4.0,0.05,22.37688423662151,729,0.9361620930029038,46643.15,1.1,True
01,sync8_c1,17,50145.0,4.0,0.05,8.67058475559825,601,0.6064845004665119,50144.95,0.9,True
01,sync8_c1,18,50592.0,4.0,0.05,22.42259321489518,596,0.8864128552272387,50591.9,0.9,True
01,sync8_c1,19,50835.0,4.0,0.05,21.519361293428123,609,0.9709549727851154,50835.0,0.9,True
01,sync8_c1,0,28841.0,6.0,0.05,14.260936558586339,660,0.9339515271893742,28841.0,1.0,True
01,sync8_c1,1,29879.0,6.0,0.05,30.613378526219275,631,0.8985381207457507,29878.9,1.0,True
01,sync8_c1,2,30083.0,6.0,0.05,38.548044220949905,732,0.9363537042688881,30083.15,1.1,True
01,sync8_c1,3,30170.0,6.0,0.05,35.999017376975004,712,0.9796517783271218,30170.05,1.1,True
01,sync8_c1,4,30307.0,6.0,0.05,23.87356988358969,731,0.9383476201459118,30307.15,1.1,True
01,sync8_c1,5,38647.0,6.0,0.05,9.111289813631412,646,0.9722511234659611,38646.95,1.0,True
01,sync8_c1,6,38997.0,6.0,0.05,23.861930708000354,638,0.916877446728561,38996.9,1.0,True
01,sync8_c1,7,39279.0,6.0,0.05,18.88070752531031,728,0.9623902621625946,39279.1,1.1,True
01,sync8_c1,8,39518.0,6.0,0.05,30.6181671890483,618,0.9280687567977598,39518.05,0.9,True
01,sync8_c1,9,45223.0,6.0,0.05,13.366509375012997,736,0.9256289288672316,45223.2,1.1,True
01,sync8_c1,10,45339.0,6.0,0.05,14.466915907942807,630,0.8947782267304207,45338.85,1.0,True
01,sync8_c1,11,45513.0,6.0,0.05,22.298706764998148,715,0.9745307994124297,45513.05,1.1,True
01,sync8_c1,12,45591.0,6.0,0.05,21.205526773103717,611,0.960288854057268,45591.0,0.9,True
01,sync8_c1,13,45824.0,6.0,0.05,18.641462470721308,647,0.9371170910948433,45823.95,1.0,True
01,sync8_c1,14,45973.0,6.0,0.05,21.258643630951962,689,0.9064743007560209,45972.95,1.1,True
01,sync8_c1,15,46281.0,6.0,0.05,27.922284950166784,682,0.9263069992100085,46281.1,1.0,True
01,sync8_c1,16,46643.0,6.0,0.05,22.37688423662151,651,0.9806340868452514,46643.0,1.0,True
01,sync8_c1,17,50145.0,6.0,0.05,8.67058475559825,624,0.6966927474812895,50144.85,1.0,True
01,sync8_c1,18,50592.0,6.0,0.05,22.42259321489518,641,0.9274166910136382,50591.95,1.0,True
01,sync8_c1,19,50835.0,6.0,0.05,21.519361293428123,645,0.9712836785418656,50834.95,1.0,True
01,sync8_c1,0,28841.0,2.0,0.15,14.260936558586339,724,0.6246606691148672,28841.6,1.2,True
01,sync8_c1,1,29879.0,2.0,0.15,30.613378526219275,693,0.8711574104099705,29879.0,1.1,True
01,sync8_c1,2,30083.0,2.0,0.15,38.548044220949905,562,0.6993789178188276,30083.05,0.8,True
01,sync8_c1,3,30170.0,2.0,0.15,35.999017376975004,689,0.8533357357515319,30169.95,1.1,True
01,sync8_c1,4,30307.0,2.0,0.15,23.87356988358969,616,0.829211003049611,30307.05,0.9,True
01,sync8_c1,5,38647.0,2.0,0.15,9.111289813631412,695,0.8504219877522677,38646.95,1.1,True
01,sync8_c1,6,38997.0,2.0,0.15,23.861930708000354,664,0.7797371887855297,38996.9,1.1,True
01,sync8_c1,7,39279.0,2.0,0.15,18.88070752531031,655,0.923036656822143,39278.95,1.0,True
01,sync8_c1,8,39518.0,2.0,0.15,30.6181671890483,733,0.9410634961470596,39518.15,1.1,True
01,sync8_c1,9,45223.0,2.0,0.15,13.366509375012997,639,0.7854878056609652,45222.95,1.0,True
01,sync8_c1,10,45339.0,2.0,0.15,14.466915907942807,657,0.7769405022836954,45338.85,1.1,True
01,sync8_c1,11,45513.0,2.0,0.15,22.298706764998148,633,0.8726540396473741,45512.85,1.0,True
01,sync8_c1,12,45591.0,2.0,0.15,21.205526773103717,627,0.7834112688918091,45591.15,0.9,True
01,sync8_c1,13,45824.0,2.0,0.15,18.641462470721308,711,0.707813712049204,45824.0,1.1,True
01,sync8_c1,14,45973.0,2.0,0.15,21.258643630951962,669,0.8176426860442696,45973.05,1.0,True
01,sync8_c1,15,46281.0,2.0,0.15,27.922284950166784,703,0.9347709660777397,46281.0,1.1,True
01,sync8_c1,16,46643.0,2.0,0.15,22.37688423662151,701,0.9637374984177678,46643.0,1.1,True
01,sync8_c1,17,50145.0,2.0,0.15,8.67058475559825,701,0.4694848939967075,50145.15,1.0,True
01,sync8_c1,18,50592.0,2.0,0.15,22.42259321489518,720,0.8422446613952876,50592.1,1.1,True
01,sync8_c1,19,50835.0,2.0,0.15,21.519361293428123,602,0.9501685374579631,50834.95,0.9,True
01,sync8_c1,0,28841.0,4.0,0.15,14.260936558586339,724,0.8744089542414393,28841.05,1.1,True
01,sync8_c1,1,29879.0,4.0,0.15,30.613378526219275,688,0.9308289982215526,29879.1,1.0,True
01,sync8_c1,2,30083.0,4.0,0.15,38.548044220949905,710,0.9058491707711064,30083.05,1.1,True
01,sync8_c1,3,30170.0,4.0,0.15,35.999017376975004,743,0.878554474898118,30170.25,1.1,True
01,sync8_c1,4,30307.0,4.0,0.15,23.87356988358969,589,0.9154966644275181,30306.95,0.9,True
01,sync8_c1,5,38647.0,4.0,0.15,9.111289813631412,631,0.8571862902970052,38646.95,1.0,True
01,sync8_c1,6,38997.0,4.0,0.15,23.861930708000354,665,0.8666753738055251,38997.05,1.0,True
01,sync8_c1,7,39279.0,4.0,0.15,18.88070752531031,710,0.945608589929781,39279.0,1.1,True
01,sync8_c1,8,39518.0,4.0,0.15,30.6181671890483,745,0.8850622674836054,39517.9,1.2,True
01,sync8_c1,9,45223.0,4.0,0.15,13.366509375012997,714,0.887768224533863,45223.1,1.1,True
01,sync8_c1,10,45339.0,4.0,0.15,14.466915907942807,688,0.9247727567711209,45338.9,1.1,True
01,sync8_c1,11,45513.0,4.0,0.15,22.298706764998148,628,0.8852264171325599,45512.85,1.0,True
01,sync8_c1,12,45591.0,4.0,0.15,21.205526773103717,752,0.9042367737271843,45590.95,1.2,True
01,sync8_c1,13,45824.0,4.0,0.15,18.641462470721308,584,0.7348724675883492,45823.85,0.9,True
01,sync8_c1,14,45973.0,4.0,0.15,21.258643630951962,655,0.8862367818060748,45972.9,1.0,True
01,sync8_c1,15,46281.0,4.0,0.15,27.922284950166784,692,0.897156161206703,46281.0,1.1,True
01,sync8_c1,16,46643.0,4.0,0.15,22.37688423662151,625,0.8725801502409571,46642.8,1.0,True
01,sync8_c1,17,50145.0,4.0,0.15,8.67058475559825,625,0.5055540441085657,50144.85,1.0,True
01,sync8_c1,18,50592.0,4.0,0.15,22.42259321489518,732,0.8688408149409651,50592.05,1.1,True
01,sync8_c1,19,50835.0,4.0,0.15,21.519361293428123,709,0.9514054690118702,50835.05,1.1,True
01,sync8_c1,0,28841.0,6.0,0.15,14.260936558586339,619,0.8615535588950403,28840.8,1.0,True
01,sync8_c1,1,29879.0,6.0,0.15,30.613378526219275,699,0.8956439216892736,29878.95,1.1,True
01,sync8_c1,2,30083.0,6.0,0.15,38.548044220949905,625,0.8647398952067425,30083.1,0.9,True
01,sync8_c1,3,30170.0,6.0,0.15,35.999017376975004,635,0.8853116613139553,30169.9,1.0,True
01,sync8_c1,4,30307.0,6.0,0.15,23.87356988358969,670,0.9481508479826701,30307.1,1.0,True
01,sync8_c1,5,38647.0,6.0,0.15,9.111289813631412,616,0.9131602179873024,38647.0,0.9,True
01,sync8_c1,6,38997.0,6.0,0.15,23.861930708000354,668,0.8928959877354492,38997.05,1.0,True
01,sync8_c1,7,39279.0,6.0,0.15,18.88070752531031,697,0.9175872063571515,39278.9,1.1,True
01,sync8_c1,8,39518.0,6.0,0.15,30.6181671890483,606,0.9564859787869797,39517.9,0.9,True
01,sync8_c1,9,45223.0,6.0,0.15,13.366509375012997,692,0.9037984205446674,45223.15,1.0,True
01,sync8_c1,10,45339.0,6.0,0.15,14.466915907942807,602,0.9273017605773787,45339.0,0.9,True
01,sync8_c1,11,45513.0,6.0,0.15,22.298706764998148,697,0.9094964893692419,45513.0,1.1,True
01,sync8_c1,12,45591.0,6.0,0.15,21.205526773103717,703,0.9587204361464636,45591.0,1.1,True
01,sync8_c1,13,45824.0,6.0,0.15,18.641462470721308,719,0.8866550443736687,45824.1,1.1,True
01,sync8_c1,14,45973.0,6.0,0.15,21.258643630951962,648,0.9229186494381111,45972.9,1.0,True
01,sync8_c1,15,46281.0,6.0,0.15,27.922284950166784,615,0.8811578227262842,46281.1,0.9,True
01,sync8_c1,16,46643.0,6.0,0.15,22.37688423662151,659,0.9472790436218503,46643.0,1.0,True
01,sync8_c1,17,50145.0,6.0,0.15,8.67058475559825,718,0.7489058473116019,50145.05,1.1,True
01,sync8_c1,18,50592.0,6.0,0.15,22.42259321489518,630,0.9023083532106454,50592.05,0.9,True
01,sync8_c1,19,50835.0,6.0,0.15,21.519361293428123,602,0.9123827503867733,50834.95,0.9,True
01,sync8_c1,0,28841.0,2.0,0.25,14.260936558586339,700,0.6671235141339024,28840.9,1.1,True
01,sync8_c1,1,29879.0,2.0,0.25,30.613378526219275,655,0.8317058948108198,29879.15,0.9,True
01,sync8_c1,2,30083.0,2.0,0.25,38.548044220949905,667,0.7948465499155178,30082.95,1.0,True
01,sync8_c1,3,30170.0,2.0,0.25,35.999017376975004,624,0.8458550174370546,30169.9,1.0,True
01,sync8_c1,4,30307.0,2.0,0.25,23.87356988358969,696,0.7567475777277433,30306.9,1.1,True
01,sync8_c1,5,38647.0,2.0,0.25,9.111289813631412,704,0.8657259051598216,38647.0,1.1,True
01,sync8_c1,6,38997.0,2.0,0.25,23.861930708000354,740,0.8218425618075346,38996.75,1.2,True
01,sync8_c1,7,39279.0,2.0,0.25,18.88070752531031,548,0.8716578245907571,39279.05,0.8,True
01,sync8_c1,8,39518.0,2.0,0.25,30.6181671890483,696,0.8878773708262168,39518.05,1.1,True
01,sync8_c1,9,45223.0,2.0,0.25,13.366509375012997,750,0.7429201589246718,45223.1,1.1,True
01,sync8_c1,10,45339.0,2.0,0.25,14.466915907942807,708,0.0,,,True
01,sync8_c1,11,45513.0,2.0,0.25,22.298706764998148,664,0.8936049420614408,45513.1,1.0,True
01,sync8_c1,12,45591.0,2.0,0.25,21.205526773103717,621,0.8335527680960058,45591.05,0.9,True
01,sync8_c1,13,45824.0,2.0,0.25,18.641462470721308,691,0.6504519518006416,45823.9,1.1,True
01,sync8_c1,14,45973.0,2.0,0.25,21.258643630951962,642,0.8058513629151359,45973.0,1.0,True
01,sync8_c1,15,46281.0,2.0,0.25,27.922284950166784,756,0.8424191433651952,46281.25,1.1,True
01,sync8_c1,16,46643.0,2.0,0.25,22.37688423662151,639,0.8713981355455359,46643.15,0.9,True
01,sync8_c1,17,50145.0,2.0,0.25,8.67058475559825,684,0.0,,,True
01,sync8_c1,18,50592.0,2.0,0.25,22.42259321489518,757,0.7324545833894214,50592.05,1.2,True
01,sync8_c1,19,50835.0,2.0,0.25,21.519361293428123,731,0.8494854797687859,50834.9,1.2,True
01,sync8_c1,0,28841.0,4.0,0.25,14.260936558586339,623,0.7759973046679957,28840.7,1.0,True
01,sync8_c1,1,29879.0,4.0,0.25,30.613378526219275,705,0.9400867972440193,29879.0,1.1,True
01,sync8_c1,2,30083.0,4.0,0.25,38.548044220949905,662,0.811442472959727,30082.75,1.1,True
01,sync8_c1,3,30170.0,4.0,0.25,35.999017376975004,579,0.8656145733832771,30169.85,0.9,True
01,sync8_c1,4,30307.0,4.0,0.25,23.87356988358969,608,0.8713352809645389,30307.1,0.9,True
01,sync8_c1,5,38647.0,4.0,0.25,9.111289813631412,618,0.8849250446033998,38647.0,0.9,True
01,sync8_c1,6,38997.0,4.0,0.25,23.861930708000354,651,0.839703236408699,38997.1,0.9,True
01,sync8_c1,7,39279.0,4.0,0.25,18.88070752531031,641,0.8698265631127794,39278.9,1.0,True
01,sync8_c1,8,39518.0,4.0,0.25,30.6181671890483,676,0.8173190098150027,39518.15,1.0,True
01,sync8_c1,9,45223.0,4.0,0.25,13.366509375012997,692,0.8995093326742002,45223.0,1.1,True
01,sync8_c1,10,45339.0,4.0,0.25,14.466915907942807,607,0.8679321332291727,45338.95,0.9,True
01,sync8_c1,11,45513.0,4.0,0.25,22.298706764998148,694,0.9019902259490102,45513.15,1.0,True
01,sync8_c1,12,45591.0,4.0,0.25,21.205526773103717,725,0.867377385617889,45591.15,1.1,True
01,sync8_c1,13,45824.0,4.0,0.25,18.641462470721308,690,0.8021190537617537,45823.9,1.1,True
01,sync8_c1,14,45973.0,4.0,0.25,21.258643630951962,614,0.8033483374667506,45972.85,1.0,True
01,sync8_c1,15,46281.0,4.0,0.25,27.922284950166784,619,0.8336524998678148,46280.95,0.9,True
01,sync8_c1,16,46643.0,4.0,0.25,22.37688423662151,613,0.8789514752753491,46642.95,0.9,True
01,sync8_c1,17,50145.0,4.0,0.25,8.67058475559825,608,0.6319780619407526,50145.0,0.9,True
01,sync8_c1,18,50592.0,4.0,0.25,22.42259321489518,626,0.8718478257180161,50592.05,0.9,True
01,sync8_c1,19,50835.0,4.0,0.25,21.519361293428123,711,0.9072214229128657,50835.15,1.1,True
01,sync8_c1,0,28841.0,6.0,0.25,14.260936558586339,606,0.7805817949202487,28841.0,0.9,True
01,sync8_c1,1,29879.0,6.0,0.25,30.613378526219275,649,0.8580088299923716,29879.2,0.9,True
01,sync8_c1,2,30083.0,6.0,0.25,38.548044220949905,715,0.8869950872037904,30082.95,1.1,True
01,sync8_c1,3,30170.0,6.0,0.25,35.999017376975004,702,0.8481313858192338,30170.15,1.0,True
01,sync8_c1,4,30307.0,6.0,0.25,23.87356988358969,643,0.9505360019140645,30307.0,1.0,True
01,sync8_c1,5,38647.0,6.0,0.25,9.111289813631412,634,0.852932110372836,38646.85,1.0,True
01,sync8_c1,6,38997.0,6.0,0.25,23.861930708000354,715,0.8810629873010679,38997.1,1.1,True
01,sync8_c1,7,39279.0,6.0,0.25,18.88070752531031,680,0.9259096738847032,39279.0,1.0,True
01,sync8_c1,8,39518.0,6.0,0.25,30.6181671890483,655,0.9261024143208996,39518.0,1.0,True
01,sync8_c1,9,45223.0,6.0,0.25,13.366509375012997,666,0.8242907472886115,45222.9,1.0,True
01,sync8_c1,10,45339.0,6.0,0.25,14.466915907942807,734,0.85308994827497,45338.75,1.2,True
01,sync8_c1,11,45513.0,6.0,0.25,22.298706764998148,717,0.8582609477894624,45513.1,1.1,True
01,sync8_c1,12,45591.0,6.0,0.25,21.205526773103717,734,0.8128214177142961,45591.15,1.1,True
01,sync8_c1,13,45824.0,6.0,0.25,18.641462470721308,713,0.8740884455183805,45824.0,1.1,True
01,sync8_c1,14,45973.0,6.0,0.25,21.258643630951962,607,0.8247733353404177,45972.9,0.9,True
01,sync8_c1,15,46281.0,6.0,0.25,27.922284950166784,712,0.9148428872520137,46281.0,1.1,True
01,sync8_c1,16,46643.0,6.0,0.25,22.37688423662151,656,0.9346913736703725,46643.0,1.0,True
01,sync8_c1,17,50145.0,6.0,0.25,8.67058475559825,657,0.7238526277511839,50144.9,1.0,True
01,sync8_c1,18,50592.0,6.0,0.25,22.42259321489518,792,0.9256687533427691,50592.15,1.2,True
01,sync8_c1,19,50835.0,6.0,0.25,21.519361293428123,568,0.8185289015847974,50834.8,0.9,True
02,legacy_lrl,0,30722.0,2.0,0.05,17.98456380998437,275,0.9232622637853717,30721.95,0.9,True
02,legacy_lrl,1,31206.0,2.0,0.05,20.820996161522473,281,0.0,,,True
02,legacy_lrl,2,31326.0,2.0,0.05,17.409362742940587,307,0.9259766801564171,31326.05,1.0,True
02,legacy_lrl,3,36097.0,2.0,0.05,8.929575832645948,287,0.6585963588337029,36096.25,1.0,True
02,legacy_lrl,4,36347.0,2.0,0.05,12.281643774782301,333,0.5812673909927609,36347.45,1.1,True
02,legacy_lrl,5,36416.0,2.0,0.05,15.022799477737568,326,0.9542099012987203,36416.0,1.1,True
02,legacy_lrl,6,36613.0,2.0,0.05,11.692911161509235,348,0.876370399558463,36613.0,1.2,True
02,legacy_lrl,7,40396.0,2.0,0.05,17.313309075697347,343,0.9676824606937428,40395.95,1.2,True
02,legacy_lrl,8,40616.0,2.0,0.05,20.578740040216143,344,0.9346303566592084,40615.95,1.2,True
02,legacy_lrl,9,40758.0,2.0,0.05,21.75940546948131,321,0.9114987933107432,40758.0,1.1,True
02,legacy_lrl,10,40986.0,2.0,0.05,15.074565854949002,297,0.9559223885729754,40985.95,1.0,True
02,legacy_lrl,11,41047.0,2.0,0.05,14.064096133390509,299,0.6549119418367261,41046.25,1.1,True
02,legacy_lrl,12,41118.0,2.0,0.05,11.995163455722347,319,0.5243825703587311,41117.6,1.2,True
02,legacy_lrl,13,42145.0,2.0,0.05,9.89825696730755,329,0.9119242468074654,42145.05,1.1,True
02,legacy_lrl,14,42299.0,2.0,0.05,9.656950025840239,309,0.9004567339238531,42299.05,0.9,True
02,legacy_lrl,15,42474.0,2.0,0.05,9.99625604679516,332,0.889516370040967,42474.05,1.1,True
02,legacy_lrl,16,42607.0,2.0,0.05,10.890285810322252,339,0.9033779263494219,42606.25,1.1,True
02,legacy_lrl,17,45558.0,2.0,0.05,23.776768669569474,289,0.0,,,True
02,legacy_lrl,18,45688.0,2.0,0.05,29.105613615055645,329,0.760686474574451,45687.25,1.1,True
02,legacy_lrl,19,45808.0,2.0,0.05,37.18650884136548,316,0.9691556240209532,45808.05,1.0,True
02,legacy_lrl,0,30722.0,4.0,0.05,17.98456380998437,284,0.965204311481593,30722.0,0.9,True
02,legacy_lrl,1,31206.0,4.0,0.05,20.820996161522473,341,0.0,,,True
02,legacy_lrl,2,31326.0,4.0,0.05,17.409362742940587,287,0.990355975177777,31326.0,0.9,True
02,legacy_lrl,3,36097.0,4.0,0.05,8.929575832645948,315,0.8956094398928065,36096.9,1.1,True
02,legacy_lrl,4,36347.0,4.0,0.05,12.281643774782301,314,0.5522140307922935,36347.15,0.8,True
02,legacy_lrl,5,36416.0,4.0,0.05,15.022799477737568,279,0.9603221390503242,36415.95,0.9,True
02,legacy_lrl,6,36613.0,4.0,0.05,11.692911161509235,336,0.9152238262063851,36613.0,1.1,True
02,legacy_lrl,7,40396.0,4.0,0.05,17.313309075697347,327,0.9876991569882769,40396.0,1.1,True
02,legacy_lrl,8,40616.0,4.0,0.05,20.578740040216143,342,0.9599726778892187,40616.05,1.1,True
02,legacy_lrl,9,40758.0,4.0,0.05,21.75940546948131,287,0.9822016337110476,40758.0,0.9,True
02,legacy_lrl,10,40986.0,4.0,0.05,15.074565854949002,305,0.985586701651133,40986.0,1.0,True
02,legacy_lrl,11,41047.0,4.0,0.05,14.064096133390509,298,0.8419017009027896,41047.55,1.2,True
02,legacy_lrl,12,41118.0,4.0,0.05,11.995163455722347,317,0.9089166688352806,41117.8,1.2,True
02,legacy_lrl,13,42145.0,4.0,0.05,9.89825696730755,335,0.9719513530606618,42145.0,1.1,True
02,legacy_lrl,14,42299.0,4.0,0.05,9.656950025840239,284,0.9588492816181724,42298.9,1.0,True
02,legacy_lrl,15,42474.0,4.0,0.05,9.99625604679516,335,0.9661726172142666,42474.05,1.1,True
02,legacy_lrl,16,42607.0,4.0,0.05,10.890285810322252,293,0.9359375418090031,42606.95,1.0,True
02,legacy_lrl,17,45558.0,4.0,0.05,23.776768669569474,341,0.0,,,True
02,legacy_lrl,18,45688.0,4.0,0.05,29.105613615055645,319,0.9383489451711079,45688.1,1.0,True
02,legacy_lrl,19,45808.0,4.0,0.05,37.18650884136548,323,0.9804238443895065,45807.95,1.1,True
02,legacy_lrl,0,30722.0,6.0,0.05,17.98456380998437,283,0.9784745664008376,30722.0,0.9,True
02,legacy_lrl,1,31206.0,6.0,0.05,20.820996161522473,304,0.0,,,True
02,legacy_lrl,2,31326.0,6.0,0.05,17.409362742940587,336,0.9767516758060758,31326.05,1.1,True
02,legacy_lrl,3,36097.0,6.0,0.05,8.929575832645948,293,0.9347785076614205,36097.05,0.9,True
02,legacy_lrl,4,36347.0,6.0,0.05,12.281643774782301,315,0.7486762666055671,36347.65,1.1,True
02,legacy_lrl,5,36416.0,6.0,0.05,15.022799477737568,315,0.9749304925158038,36415.9,1.1,True
02,legacy_lrl,6,36613.0,6.0,0.05,11.692911161509235,328,0.9611382047785793,36613.0,1.1,True
02,legacy_lrl,7,40396.0,6.0,0.05,17.313309075697347,342,0.9910563612323027,40396.05,1.1,True
02,legacy_lrl,8,40616.0,6.0,0.05,20.578740040216143,275,0.9733860270411485,40615.95,0.9,True
02,legacy_lrl,9,40758.0,6.0,0.05,21.75940546948131,285,0.9791089290590582,40757.95,0.9,True
02,legacy_lrl,10,40986.0,6.0,0.05,15.074565854949002,309,0.9895125184459432,40986.0,1.0,True
02,legacy_lrl,11,41047.0,6.0,0.05,14.064096133390509,334,0.8009479806909601,41046.3,1.1,True
02,legacy_lrl,12,41118.0,6.0,0.05,11.995163455722347,320,0.8195125368565146,41117.5,0.9,True
02,legacy_lrl,13,42145.0,6.0,0.05,9.89825696730755,313,0.9764206023677937,42145.05,1.0,True
02,legacy_lrl,14,42299.0,6.0,0.05,9.656950025840239,304,0.9742105152660574,42299.0,1.0,True
02,legacy_lrl,15,42474.0,6.0,0.05,9.99625604679516,310,0.973415208304545,42473.9,1.1,True
02,legacy_lrl,16,42607.0,6.0,0.05,10.890285810322252,317,0.9292087712134338,42607.05,1.0,True
02,legacy_lrl,17,45558.0,6.0,0.05,23.776768669569474,333,0.9303173733923598,45557.3,1.1,True
02,legacy_lrl,18,45688.0,6.0,0.05,29.105613615055645,341,0.9620009677649785,45687.95,1.2,True
02,legacy_lrl,19,45808.0,6.0,0.05,37.18650884136548,335,0.9823784342113457,45808.0,1.1,True
02,legacy_lrl,0,30722.0,2.0,0.15,17.98456380998437,331,0.0,,,True
02,legacy_lrl,1,31206.0,2.0,0.15,20.820996161522473,339,0.0,,,True
02,legacy_lrl,2,31326.0,2.0,0.15,17.409362742940587,283,0.9294814749216722,31326.0,0.9,True
02,legacy_lrl,3,36097.0,2.0,0.15,8.929575832645948,293,0.0,,,True
02,legacy_lrl,4,36347.0,2.0,0.15,12.281643774782301,289,0.629435016912321,36347.1,1.2,True
02,legacy_lrl,5,36416.0,2.0,0.15,15.022799477737568,277,0.8939358509405437,36416.55,0.9,True
02,legacy_lrl,6,36613.0,2.0,0.15,11.692911161509235,290,0.7466987977057018,36613.0,0.9,True
02,legacy_lrl,7,40396.0,2.0,0.15,17.313309075697347,321,0.974823064573824,40395.95,1.1,True
02,legacy_lrl,8,40616.0,2.0,0.15,20.578740040216143,314,0.9321276199759665,40615.9,1.1,True
02,legacy_lrl,9,40758.0,2.0,0.15,21.75940546948131,290,0.9317271594774911,40757.9,1.0,True
